id,juz_number,surah_number,surah_ayat,juz_ayat,ayat_number,quran_transliteration
4653,26,48,23,98,4606,Sunnatal laahil latee qad khalat min qablu wa lan tajida lisunnatil laahi tabdeelaa
4654,26,48,24,99,4607,Wa Huwal lazee kaffa aydiyahum `ankum wa aydiyakum `anhum bibatni Makkata mim ba`di an azfarakum `alaihim; wa kaanal laahu bimaa ta`maloona Baseera
4655,26,48,25,100,4608,Humul lazeena kafaroo wa saddookum `anil-Masjidil-Haraami walhadya ma`koofan any yablugha mahillah; wa law laa rijaalum mu`minoona wa nisaaa`um mu`minaatul lam ta`lamoohum an tata`oohum fatuseebakum minhum ma`arratum bighairi `ilmin liyud khilal laahu fee rahmatihee many yashaaa`; law tazayyaloo la`azzabnal lazeena kafaroo minhum `azaaban aleema
4656,26,48,26,101,4609,Iz ja`alal lazeena kafaroo fee quloobihimul hamiyyata hamiyyatal jaahiliyyati fa anzalal laahu sakeenatahoo `alaa Rasoolihee wa `alal mu mineena wa alzamahum kalimatat taqwaa wa kaanooo ahaqqa bihaa wa ahlahaa; wa kaanal laahu bikulli shai`in Aleema (section 3)
4657,26,48,27,102,4610,"Laqad sadaqal laahu Rasoolahur ru`yaa bilhaqq, latadkhulunnal Masjidal-Haraama in shaaa`al laahu aamineena muhalliqeena ru`oosakum wa muqassireena laa takhaafoona fa`alima maa lam ta`lamoo faja`ala min dooni zaalika fathan qareebaa"
4658,26,48,28,103,4611,Huwal lazeee arsala Rasoolahoo bilhudaa wa deenil haqqi liyuzhirahoo `alad deeni kullih; wa kafaa billaahi Shaheeda
4659,26,48,29,104,4612,Muhammadur Rasoolul laah; wallazeena ma`ahooo ashiddaaa`u `alal kuffaaari ruhamaaa`u bainahum taraahum rukka`an sujjadany yabtaghoona fadlam minal laahi wa ridwaanan seemaahum fee wujoohihim min asaris sujood; zaalika masaluhum fit tawraah; wa masaluhum fil Injeeli kazar`in akhraja shat `ahoo fa `aazarahoo fastaghlaza fastawaa `alaa sooqihee yu`jibuz zurraa`a liyagheeza bihimul kuffaar; wa`adal laahul lazeena aamanoo wa `amilus saalihaati minhum maghfiratanw wa ajran `azeemaa (section 4)
4660,26,49,0,105,0,Bismillaahir Rahmaanir Raheem
4661,26,49,1,106,4613,Yaa ayyuhal lazeena aamanoo la tuqaddimoo baina yada yil laahi wa Rasoolihee wattaqul laah; innal laaha samee`un `Aleem
4662,26,49,2,107,4614,Yaa ayyuhal lazeena aamanoo laa tarfa`ooo aswaatakum fawqa sawtin Nabiyi wa laa tajharoo lahoo bilqawli kajahri ba`dikum liba `din an tahbata a `maalukum wa antum laa tash`uroon
4663,26,49,3,108,4615,Innal lazeena yaghud doona aswaatahum `inda Rasoolil laahi ulaaa`ikal lazeenam tah anal laahu quloobahum littaqwaa; lahum maghfiratunw waajrun `azeem
4664,26,49,4,109,4616,Innal lazeena yunaadoo naka minw waraaa`il hujuraati aksaruhum laa ya`qiloon
4665,26,49,5,110,4617,Wa law annahum sabaroo hatta takhruja ilaihim lakaana khairal lahum; wallaahu Ghafoorur Raheem
4666,26,49,6,111,4618,Yaaa ayyuhal lazeena aamanoo in jaaa`akum faasqum binaba in fatabaiyanooo an tuseeboo qawmam bijahalatin fatusbihoo `alaa maa fa`altum naadimeen
4667,26,49,7,112,4619,Wa`lamooo anna feekum Rasoolal laah; law yutee`ukum fee kaseerim minal amrila`anittum wa laakinnal laaha habbaba ilaikumul eemaana wa zaiyanahoo fee quloobikum wa karraha ilaikumul kufra walfusooqa wal`isyaan; ulaaaika humur raashidoon
4668,26,49,8,113,4620,Fadlam minal laahi wa ni`mah; wallaahu `Aleemun Hakeem
4669,26,49,9,114,4621,"Wa in taaa`ifataani minal mu`mineena naqtataloo fa aslihoo bainahumaa; fa-im baghat ihdaahumaa `alal ukhraa faqaatilul latee tabghee hattaa tafeee`a ilaaa amril laah; fa-in faaa`at fa aslihoo bainahumaa bil`adli wa aqsitoo, innal laaha yuhibbul muqsiteen"
4670,26,49,10,115,4622,Innamal mu`minoona ikhwatun fa aslihoo baina akhawaykum wattaqul laaha la`allakum tuhamoon (section 1)
4671,26,49,11,116,4623,Yaaa ayyuhal lazeena aamanoo laa yaskhar qawmum min qawmin `asaaa anyyakoonoo khairam minhum wa laa nisaaa`um min nisaaa`in `Asaaa ay yakunna khairam minhunna wa laa talmizooo anfusakum wa laa tanaabazoo bil alqaab; bi`sal ismul fusooqu ba`dal eemaan; wa mal-lam yatub fa-ulaaa`ika humuz zaalimoon
4672,26,49,12,117,4624,Yaaa ayyuhal lazeena aamanuj taniboo kaseeram minaz zanni inna ba`daz zanniismunw wa laa tajassasoo wa la yaghtab ba`dukum ba`daa; a yuhibbu ahadukum any yaakula lahma akheehi maitan fakarih tumooh; wattaqul laa; innal laaha tawwaabur Raheem
4673,26,49,13,118,4625,Yaaa ayyuhan naasu innaa khalaqnaakum min zakarinw wa unsaa wa ja`alnaakum shu`oobanw wa qabaaa`ila lita`aarafoo inna akramakum `indal laahi atqaakum innal laaha `Aleemun khabeer
4674,26,49,14,119,4626,Qaalatil-A `raabu aamannaa qul lam tu`minoo wa laakin qoolooo aslamnaa wa lamma yadkhulil eemaanu fee quloobikum wa in tutee`ul laaha wa Rasoolahoo laa yalitkum min a`maalikum shai`aa; innal laaha Ghafoorur Raheem
4675,26,49,15,120,4627,Innamal muu`minoonal lazeena aamanoo billaahi wa Rasoolihee summa lam yartaaboo wa jaahadoo biamwaalihim wa anfusihim fee sabeelil laah; ulaaaika humus saadiqoon
4676,26,49,16,121,4628,Qul atu`allimoonal laaha bideenikum wallaahu ya`lamu maa fis samaawaati wa maa fil ard; wallaahu bikulli shai`in `Aleem
4677,26,49,17,122,4629,Yamunnoona `alaika an aslamoo qul laa tamunnoo `alaiya Islaamakum balillaahu yamunnu `alaikum an hadaakum lil eemaani in kuntum saadiqeen
4678,26,49,18,123,4630,Innal laaha ya`lamu ghaibas samaawaati wal ard; wallaahu baseerum bimaa ta`maloon (section 2)
4679,0,50,0,124,0,Bismillaahir Rahmaanir Raheem
4680,26,50,1,125,4631,Qaaaf; wal Qur aanil Majeed
4681,26,50,2,126,4632,Bal `ajibooo an jaa`ahum munzirum minhum faqaalal kaafiroona haazaa shai`un `ajeeb
4682,26,50,3,127,4633,`A-izaa mitnaa wa kunnaa turaaban zaalika raj`um ba`eed
4683,26,50,4,128,4634,Qad `alimnaa maa tanqu-sul-ardu minhum wa `indanaa Kitaabun Hafeez
4684,26,50,5,129,4635,Bal kazzaboo bilhaqqi lammaa jaaa`ahum fahum feee amrim mareej
4685,26,50,6,130,4636,Afalam yanzurooo ilas samaaa`i fawqahum kaifa banainaahaa wa zaiyannaahaa wa maa lahaa min furooj
4686,26,50,7,131,4637,Wal arda madadnaahaa wa alqainaa feehaa rawaasiya wa ambatnaa feehaa min kulli zawjim baheej
4687,26,50,8,132,4638,Tabsiratanw wa zikraa likulli `abdim muneeb
4688,26,50,9,133,4639,Wa nazzalnaa minas samaaa`i maaa`am mubaarakan fa ambatnaa bihee jannaatinw wa habbal haseed
4689,26,50,10,134,4640,Wannakhla baasiqaatil laha tal`un nadeed
4690,26,50,11,135,4641,"Rizqal lil`ibaad, wa ahyainaa bihee baldatam maitaa; kazaalikal khurooj"
4691,26,50,12,136,4642,Kazzabat qablahum qawmu Noohinw wa Ashaabur Rassi wa Samood
4692,26,50,13,137,4643,Wa `Aadunw wa Fir`awnu wikhwaanu loot
4693,26,50,14,138,4644,Wa Ashaabul Aykati wa qawmu Tubba`; kullun kazzabar Rusula fahaqqa wa`eed
4694,26,50,15,139,4645,Afa`a yeenaa bilkhalqil awwal; bal hum fee labsim min khalqin jadeed
4695,26,50,16,140,4646,Wa laqad khalaqnal insaana wa na`lamu maa tuwaswisu bihee nafsuhoo wa Nahnu aqrabu ilaihi min hablil wareed
4696,26,50,17,141,4647,`Iz yatalaqqal mutalaqqi yaani `anil yameeni wa `anish shimaali qa`eed
4697,26,50,18,142,4648,Maa yalfizu min qawlin illaa ladaihi raqeebun `ateed
4698,26,50,19,143,4649,Wa jaaa`at sakratul mawti bilhaqq; zaalika maa kunta minhu taheed
4699,26,50,20,144,4650,Wa nufikha fis Soor; zaalika yawmul wa`eed
4700,26,50,21,145,4651,Wa jaaa`at kullu nafsim ma`ahaa saaa`iqunw wa shaheed
4701,26,50,22,146,4652,Laqad kunta fee ghaf latim min haazaa fakashafnaa `anka ghitaaa`aka fabasarukal yawma hadeed
4702,26,50,23,147,4653,Wa qaala qareenuhoo haazaa maa ladaiya `ateed
4703,26,50,24,148,4654,Alqiyaa fee Jahannama kulla kaffaarin `aneed
4704,26,50,25,149,4655,Mannaa`il lilkhayri mu`tadim mureeb
4705,26,50,26,150,4656,Allazee ja`ala ma`al laahi ilaahan aakhara fa alqiyaahu fil`azaabish shadeed
4706,26,50,27,151,4657,Qaala qareenuhoo Rabbanaa maaa atghaituhoo wa laakin kaana fee dalaalin ba`eed
4707,26,50,28,152,4658,Qaala laa takhtasimoo ladaayya wa qad qaddamtu ilaikum bilwa`eed
4708,26,50,29,153,4659,Maa yubaddalul qawlu ladaiya wa maaa ana bizal laamil lil`abeed
4709,26,50,30,154,4660,Yawma naqoolu li`jahannama halim talaati wa taqoolu hal mim mazeed
4710,26,50,31,155,4661,Wa uzlifatil jannatu lil muttaqeena ghaira ba`eed
4711,26,50,32,156,4662,Haaza maa too`adoona likulli awwaabin hafeez
4712,26,50,33,157,4663,Man khashiyar Rahmaana bilghaibi wa jaaa`a biqalbim muneeb
4713,26,50,34,158,4664,Udkhuloohaa bisalaamin zaalika yawmul khulood
4714,26,50,35,159,4665,Lahum maa yashaaa`oona feehaa wa ladainaa mazeed
4715,26,50,36,160,4666,"Wa kam ahlaknaa qablahum min qarnin hum ashaddu minhum batshan fanaqqaboo fil bilaad, hal mim mahees"
4716,26,50,37,161,4667,Inna fee zaalika lazikraa liman kaana lahoo qalbun aw alqas sam`a wa huwa shaheed
4717,26,50,38,162,4668,Wa laqad khalaqnas samaawaati wal arda wa maa bainahumaa fee sittati ayyaamin wa maa massanaa mil lughoob
4718,26,50,39,163,4669,Fasbir `alaa maa yaqooloona wa sabbih bihamdi Rabbika qabla tuloo`ish shamsi wa qablal ghuroob
4719,26,50,40,164,4670,Wa minal laili fasabbih hu wa adbaaras sujood
4720,26,50,41,165,4671,Wastami` yawma yunaa dil munaadi mim makaanin qareeb
4721,26,50,42,166,4672,Yawma yasmaoonas sai hata bilhaqq zaalika yawmul khurooj
4722,26,50,43,167,4673,Innaa Nahnu nuhyee wa numeetu wa ilainal maseer
4723,26,50,44,168,4674,Yawma tashaqqaqul ardu `anhum siraa`aa; zaalika hashrun `alainaa yaseer
4724,26,50,45,169,4675,Nahnu a`lamu bimaa yaqooloona wa maaa anta `alaihim bijabbaarin fazakkir bil quraani many yakhaafu wa`eed
4725,26,51,0,170,0,Bismillaahir Rahmaanir Raheem
4726,26,51,1,171,4676,Waz-zaariyaati zarwaa
4727,26,51,2,172,4677,Falhaamilaati wiqraa
4728,26,51,3,173,4678,Faljaariyaati yusraa
4729,26,51,4,174,4679,Falmuqassimaati amraa
4730,26,51,5,175,4680,Innamaa too`adoona la-saadiq
4731,26,51,6,176,4681,Wa innad deena la waaqi`
4732,26,51,7,177,4682,Wassamaaa`i zaatil hubuk
4733,26,51,8,178,4683,Innakum lafee qawlim mukhtalif
4734,26,51,9,179,4684,Yu`faku `anhu man ufik
4735,26,51,10,180,4685,Qutilal kharraasoon
4736,26,51,11,181,4686,Allazeena hum fee ghamratin saahoon
4737,26,51,12,182,4687,Yas`aloona ayyaana yawmud Deen
4738,26,51,13,183,4688,Yawma hum `alan naari yuftanoon
4739,26,51,14,184,4689,Zooqoo fitnatakum haa zal lazee kuntum bihee tas ta`jiloon
4740,26,51,15,185,4690,Innal muttaqeena fee jannaatinw wa `uyoon
4741,26,51,16,186,4691,Aakhizeena maaa aataahum Rabbuhum; innahum kaanoo qabla zaalika muhsineen
4742,26,51,17,187,4692,kaanoo qaleelam minal laili maa yahja`oon
4743,26,51,18,188,4693,Wa bilashaari hum yastaghfiroon
4744,26,51,19,189,4694,Wa feee amwaalihim haqqul lissaaa`ili walmahroom
4745,26,51,20,190,4695,Wa fil ardi aayaatul lilmooqineen
4746,26,51,21,191,4696,Wa feee anfusikum; afalaa tubsiroon
4747,26,51,22,192,4697,Wa fissamaaa`i rizqukum wa maa too`adoon
4748,26,51,23,193,4698,Fawa Rabbis samaaa`i wal ardi innahoo lahaqqum misla maa annakum tantiqoon
4749,26,51,24,194,4699,Hal ataaka hadeesu daifi Ibraaheemal mukrameen
4750,26,51,25,195,4700,Iz dakhaloo `alaihi faqaaloo salaaman qaala salaamun qawmum munkaroon
4751,26,51,26,196,4701,Faraagha ilaaa ahlihee fajaaa`a bi`ijlin sameen
4752,26,51,27,197,4702,Faqarrabahooo ilaihim qaala alaa taakuloon
4753,26,51,28,198,4703,Fa awjasa minhum khee fatan qaaloo laa takhaf wa bashsharoohu bighulaamin `aleem
4754,26,51,29,199,4704,Fa aqbalatim ra-atuhoo fee sarratin fasakkat wajhahaa wa qaalat `ajoozun `aqeem
4755,26,51,30,200,4705,Qaaloo kazaaliki qaala Rabbuki innahoo huwal hakeemul `aleem (End Juz 26)
4756,27,51,31,0,4706,Qaala famaa khatbukum ayyuhal mursaloon
4757,27,51,32,1,4707,Qaalooo innaaa ursilnaaa ilaa qawmim mujrimeen
4758,27,51,33,2,4708,Linursila `alaihim hijaa ratam min teen
4759,27,51,34,3,4709,Musawwamatan `inda rabbika lilmusrifeen
4760,27,51,35,4,4710,Fa akhrajnaa man kaana feehaa minal mu`mineen
4761,27,51,36,5,4711,Famaa wajadnaa feehaa ghaira baitim minal muslimeen
4762,27,51,37,6,4712,Wa taraknaa feehaaa aayatal lillazeena yakhaafoonal `azaabal aleem
4763,27,51,38,7,4713,Wa fee Moosaaa iz arsalnaahu ilaa Fir`awna bisultaa nim mubeen
4764,27,51,39,8,4714,Fatawalla biruknihee wa qaala saahirun aw majnoon
4765,27,51,40,9,4715,Fa akhaznaahu wa junoo dahoo fanabaznaahum fil yammi wa huwa muleem
4766,27,51,41,10,4716,Wa fee `Aadin iz arsalnaa `alaihimur reehal`aqeem
4767,27,51,42,11,4717,Maa tazaru min shai`in atat `alaihi illaa ja`alat hu karrameem
4768,27,51,43,12,4718,Wa fee Samooda iz qeela lahum tamatta``oo hattaa heen
4769,27,51,44,13,4719,Fa`ataw `an amri Rabbihim fa akhazal humus saa`iqatu wa hum yanzuroon
4770,27,51,45,14,4720,Famas tataa`oo min qiyaaminw wa maa kaanoo muntasireen
4771,27,51,46,15,4721,Wa qawma Noohim min qablu innahum kaano qawman faasiqeen
4772,27,51,47,16,4722,Wassamaaa`a banainaa haa bi aydinw wa innaa lamoosi`oon
4773,27,51,48,17,4723,Wal arda farashnaahaa fani`mal maahidoon
4774,27,51,49,18,4724,Wa min kulli shai`in khalaqnaa zawjaini la`allakum tazakkaroon
4775,27,51,50,19,4725,Fafirrooo ilal laahi innee lakum minhu nazeerum mubeen
4776,27,51,51,20,4726,Wa laa taj`aloo ma`al laahi ilaahan aakhara innee lakum minhu nazeerum mubeen
4777,27,51,52,21,4727,Kazaalika maaa atal lazeena min qablihim mir Rasoolin illaa qaaloo saahirun aw majnoon
4778,27,51,53,22,4728,Atawaasaw bih; bal hum qawmun taaghoon
4779,27,51,54,23,4729,Fatawalla `anhum famaaa anta bimaloom
4780,27,51,55,24,4730,Wa zakkir fa innaz zikraa tanfa`ul mu`mineen
4781,27,51,56,25,4731,Wa maa khalaqtul jinna wal insa illaa liya`budoon
4782,27,51,57,26,4732,Maaa ureedu minhum mir rizqinw wa maaa ureedu anyyut`imoon
4783,27,51,58,27,4733,Innal laaha Huwar Razzaaqu Zul Quwwatil Mateen
4784,27,51,59,28,4734,Fa inna lillazeena zalamoo zanoobam misla zanoobi ashaabihim falaa yasta`jiloon
4785,27,51,60,29,4735,Fawailul lillazeena kafaroo miny yawmihimul lazee yoo`adoon
4786,27,52,0,30,0,Bismillaahir Rahmaanir Raheem
4787,27,52,1,31,4736,Wat-Toor
4788,27,52,2,32,4737,Wa kitaabim mastoor
4789,27,52,3,33,4738,Fee raqqim manshoor
4790,27,52,4,34,4739,Wal baitil ma`moor
4791,27,52,5,35,4740,Wassaqfil marfoo`
4792,27,52,6,36,4741,Wal bahril masjoor
4793,27,52,7,37,4742,Inna `azaaba Rabbika lawaaqi`
4794,27,52,8,38,4743,Maa lahoo min daafi`
4795,27,52,9,39,4744,Yawma tamoorus samaaa`u mawraa
4796,27,52,10,40,4745,Wa taseerul jibaalu sairaa
4797,27,52,11,41,4746,Fawailuny yawma `izil lil mukaazzibeen
4798,27,52,12,42,4747,Allazeena hum fee khawdiny yal`aboon
4799,27,52,13,43,4748,Yawma yuda`-`oona ilaa naari jahannama da`-`aa
4800,27,52,14,44,4749,Haazihin naarul latee kuntum bihaa tukazziboon
4801,27,52,15,45,4750,Afasihrun haazaaaa am antum laa tubsiroon
4802,27,52,16,46,4751,Islawhaa fasbirooo aw laa tasbiroo sawaaa`un `alaikum innamaa tujzawna maa kuntum ta`maloon
4803,27,52,17,47,4752,Innal muttaqeena fee jannaatinw wa na`eem
4804,27,52,18,48,4753,Faakiheena bimaaa aataahum rabbuhum wa waqaahum rabbuhum `azaabal jaheem
4805,27,52,19,49,4754,Kuloo washraboo haneee `am bimaa kuntum ta`maloon
4806,27,52,20,50,4755,Muttaki`eena `alaa sururim masfoofatinw wa zawwaj naahum bihoorin `een
4807,27,52,21,51,4756,Wallazeena aamanoo wattaba`at hum zurriyyatuhum bieemaanin alhaqnaa bihim zurriyyatahum wa maaa alatnaahum min `amalihim min shai`; kullum ri`im bimaa kasaba raheen
4808,27,52,22,52,4757,Wa amdadnaahum bifaa kihatinw wa lahmim mimmaa yashtahoon
4809,27,52,23,53,4758,Yatanaaza`oona feehaa kaasal laa laghwun feehaa wa laa taaseem
4810,27,52,24,54,4759,Wa yatoofu `alaihim ghilmaanul lahum ka annahum lu`lu`um maknoon
4811,27,52,25,55,4760,Wa aqbala ba`duhum `alaa ba`diny yatasaaa`aloon
4812,27,52,26,56,4761,Qaalooo innaa kunnaa qablu feee ahlinaa mushfiqeen
4813,27,52,27,57,4762,Famannnal laahu `alainaa wa waqaanaa `azaabas samoom
4814,27,52,28,58,4763,Innaa kunnaa min qablu nad`oohu innahoo huwal barrur raheem
4815,27,52,29,59,4764,Fazakkir famaaa anta bini`mati rabbika bikaahininw wa laa majnoon
4816,27,52,30,60,4765,Am yaqooloona shaa`irun natarabbasu bihee raibal manoon
4817,27,52,31,61,4766,Qul tarabbasoo fa innee ma`akum minal mutarabbiseen
4818,27,52,32,62,4767,Am taamuruhum ahlaamuhum bihaazaaa am hum qawmun taaghoon
4819,27,52,33,63,4768,Am yaqooloona taqawwalah; bal laa yu`minoon
4820,27,52,34,64,4769,Falyaatoo bihadeesim misliheee in kaanoo saadiqeen
4821,27,52,35,65,4770,Am khuliqoo min ghairi shai`in am humul khaaliqoon
4822,27,52,36,66,4771,Am khalaqus samaawaati wal ard; bal laa yooqinoon
4823,27,52,37,67,4772,Am`indahum khazaaa`inu rabbika am humul musaitiroon
4824,27,52,38,68,4773,Am lahum sullamuny yastami`oona feehi falyaati mustami`uhum bisultaanim mubeen
4825,27,52,39,69,4774,Am lahul banaatu wa lakumul banoon
4826,27,52,40,70,4775,Am tas`aluhum ajran fahum mim maghramim musqaloon
4827,27,52,41,71,4776,Am `indahumul ghaibu fahum yaktuboon
4828,27,52,42,72,4777,Am yureedoona kaidan fallazeena kafaroo humul makeedoon
4829,27,52,43,73,4778,Am lahum ilaahun ghairul laa; subhaanal laahi `ammaa yushrikoon
4830,27,52,44,74,4779,Wa iny yaraw kisfam minas samaaa`i saaqitany yaqooloo sahaabum markoom
4831,27,52,45,75,4780,Fazarhum hatta yulaaqoo yawmahumul lazee feehi yus`aqoon
4832,27,52,46,76,4781,Yawma laa yughnee `anhum kaidumhum shai`anw wa laa hum yunsaroon
4833,27,52,47,77,4782,Wa inna lillazeena zalamoo `azaaban doona zalika wa laakinna aksarahum laa ya`lamoon
4834,27,52,48,78,4783,Wasbir lihukmi rabbika fa innaka bi-a`yuninaa wa sabbih bihamdi rabbika heena taqoom
4835,27,52,49,79,4784,Wa minal laili fasabbihhu wa idbaaran nujoom
4836,27,53,0,80,0,Bismillaahir Rahmaanir Raheem
4837,27,53,1,81,4785,Wannajmi izaa hawaa
4838,27,53,2,82,4786,Maa dalla saahibukum wa maa ghawaa
4839,27,53,3,83,4787,Wa maa yyantiqu `anilhawaaa
4840,27,53,4,84,4788,In huwa illaa Wahyuny yoohaa
4841,27,53,5,85,4789,`Allamahoo shadeedul quwaa
4842,27,53,6,86,4790,Zoo mirratin fastawaa
4843,27,53,7,87,4791,Wa huwa bil ufuqil a`laa
4844,27,53,8,88,4792,Summa danaa fatadalla
4845,27,53,9,89,4793,Fakaana qaaba qawsaini aw adnaa
4846,27,53,10,90,4794,Fa awhaaa ilaa `abdihee maaa awhaa
4847,27,53,11,91,4795,Maa kazabal fu`aadu maa ra aa
4848,27,53,12,92,4796,Afatumaaroonahoo `alaa maayaraa
4849,27,53,13,93,4797,Wa laqad ra aahu nazlatan ukhraa
4850,27,53,14,94,4798,`Inda sidratil muntaha
4851,27,53,15,95,4799,`Indahaa jannatul maawaa
4852,27,53,16,96,4800,Iz yaghshas sidrata maa yaghshaa
4853,27,53,17,97,4801,Maa zaaghal basaru wa maa taghaa
4854,27,53,18,98,4802,Laqad ra aa min aayaati Rabbihil kubraaa
4855,27,53,19,99,4803,Afara`aytumul laata wal `uzzaa
4856,27,53,20,100,4804,Wa manaatas saalisatal ukhraa
4857,27,53,21,101,4805,A-lakumuz zakaru wa lahul unsaa
4858,27,53,22,102,4806,Tilka izan qismatun deezaa
4859,27,53,23,103,4807,In hiya illaaa asmaaa`un sammaitumoohaaa antum wa aabaaa`ukum maaa anzalal laahu bihaa min sultaan; inyyattabi`oona illaz zanna wa maa tahwal anfusu wa laqad jaaa`ahum mir Rabbihimul hudaa
4860,27,53,24,104,4808,Am lil insaani maa taman naa
4861,27,53,25,105,4809,Falillaahil aakhiratu wal oolaa
4862,27,53,26,106,4810,Wa kam mim malakin fissamaawaati laa tughnee shafaa`atuhum shai`an illaa mim ba`di anyyaazanal laahu limany yashaaa`u wa yardaa
4863,27,53,27,107,4811,innal lazeena laa yu`minoona bil aakhirati la yusammoonal malaaa`ikata tasmiyatal unsaa
4864,27,53,28,108,4812,Wa maa lahum bihee min `ilmin iny yattabi`oona illaz zanna wa innaz zanna laa yughnee minal haqqi shai`aa
4865,27,53,29,109,4813,Fa a`rid `am man tawallaa `an zikrinaa wa lam yurid illal hayaatad dunyaa
4866,27,53,30,110,4814,Zalika mablaghuhum minal `ilm; inna rabbaka huwa a`lamu biman dalla `an sabee lihee wa huwa a`lamu bimanih tadaa
4867,27,53,31,111,4815,Wa lillaahi maa fis samaawaati wa maa fil ardi liyajziyal lazeena asaaa`oo bimaa `amiloo wa yajziyal lazeena ahsanoo bilhusnaa
4868,27,53,32,112,4816,Allazeena yajtaniboona kabaaa`iral ismi walfawaa hisha illal lamam; inna rabbaka waasi`ul maghfirah; huwa a`lamu bikum iz ansha akum minal ardi wa iz antum ajinnatun fee butooni umma haatikum falaa tuzakkooo anfusakum huwa a`lamu bimanit taqaa
4869,27,53,33,113,4817,Afara`ayatal lazee tawallaa
4870,27,53,34,114,4818,Wa a`taa qaleelanw wa akdaa
4871,27,53,35,115,4819,A`indahoo `ilmul ghaibi fahuwa yaraa
4872,27,53,36,116,4820,Am lam yunabbaa bimaa fee suhuhfi Moosa
4873,27,53,37,117,4821,Wa Ibraaheemal lazee waffaaa
4874,27,53,38,118,4822,Allaa taziru waaziratunw wizra ukhraa
4875,27,53,39,119,4823,Wa al laisa lil insaani illaa maa sa`aa
4876,27,53,40,120,4824,Wa anna sa`yahoo sawfa yuraa
4877,27,53,41,121,4825,Summa yujzaahul jazaaa `al awfaa
4878,27,53,42,122,4826,Wa anna ilaa rabbikal muntahaa
4879,27,53,43,123,4827,Wa annahoo huwa adhaka wa abkaa
4880,27,53,44,124,4828,Wa annahoo huwa amaata wa ahyaa
4881,27,53,45,125,4829,Wa annahoo khalaqaz zawjainiz zakara wal unsaa
4882,27,53,46,126,4830,Min nutfatin izaa tumnaa
4883,27,53,47,127,4831,Wa anna `alaihin nash atal ukhraa
4884,27,53,48,128,4832,Wa annahoo huwa aghnaa wa aqnaa
4885,27,53,49,129,4833,Wa annahoo huwa rabbush shi`raa
4886,27,53,50,130,4834,Wa annahooo ahlak a `Aadanil oolaa
4887,27,53,51,131,4835,Wa samooda famaaa abqaa
4888,27,53,52,132,4836,Wa qawma Noohim min qablu innahum kaanoo hum azlama wa atghaa
4889,27,53,53,133,4837,Wal mu`tafikata ahwaa
4890,27,53,54,134,4838,Faghashshaahaa maa ghashshaa
4891,27,53,55,135,4839,Fabi ayyi aalaaa`i Rabbika tatamaaraa
4892,27,53,56,136,4840,Haazaa nazeerum minan nuzuril oolaa
4893,27,53,57,137,4841,Azifatil laazifah
4894,27,53,58,138,4842,Laisa lahaa min doonil laahi kaashifah
4895,27,53,59,139,4843,Afamin hazal hadeesi ta`jaboon
4896,27,53,60,140,4844,Wa tadhakoona wa laa tabkoon
4897,27,53,61,141,4845,Wa antum saamidoon
