Category,SubCat,VerseBy,VerseByID,Verse,VerseRef
Akhlaq,471,Imam Muhammad ibn Ali [a],8,"Bargain with the buyer, even if he makes a generous offer, for the loser in selling or buying is neither praised, nor rewarded.","Wasael al-Shi`aah, v. 12, p. 335, no. 2] ; Mizan ul Hikmah, page No. 196"
Akhlaq,471,Imam Jafar ibn Muhammad [a],9,"said regarding a man who has a commodity and marks it for sale at a certain price; he would sell it to any silent buyer for the marked price, but he would make a better offer for the bargainer: 'If he were to make a better offer for two or three men, it would not be a problem; but if he does that for everyone who bargains with him and not for non-bargainers, his deed would not appeal to me. He must be singular in his sale.","al-Kafi, v. 5, p. 152, no. 10; Mizan ul Hikmah, page No. 196"
Akhlaq,32,Imam Ali ibn Abu Talib [a],3,The downfall of the strong man is underestimating the foe.,"Ghurar al-Hikam, no. 3939; Mizan ul Hikmah, page No. 134"
Akhlaq,471,Imam Jafar ibn Muhammad [a],9,"The profit of a believer from another is usury, unless he buys with more than one hundred dirhams, whereupon you can profit as much as your day's sustenance; or if he buys it for trading, then you can profit, but be moderate with them.","al-Kafi, v. 5, p. 154, no. 22; Mizan ul Hikmah, page No. 196"
Akhlaq,471,Imam Jafar ibn Muhammad [a],9,"Imam Ja'far ibn Muhammad al-Sadiq (a.s.) when he was asked about the statement: 'The profit of a believer from another is usury', replied, 'That is when equity prevails, and our Qaim [i.e. the Mahdi] appears; but for now, it does not matter.'","Wasael al-Shi`aah, v. 12, p. 294, no. 4; Mizan ul Hikmah, page No. 197"
Akhlaq,471,Hazrat Muhammad Mustafa [s],2,Three types of men at whom Allah will not look [mercifully]:   and the one who promotes his commodity by lying.,"Bihar al-Anwar, v. 75, p. 211, no. 6; Mizan ul Hikmah, page No. 198"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,"O brokers! Curb your use of oaths, for they promote the commodity while obliterating the profit.","al-Kafi, v. 5, p. 162, no. 2; Mizan ul Hikmah, page No. 198"
Akhlaq,471,Imam Jafar ibn Muhammad [a],9,"Allah, Blessed and most High, loathes the one who promotes his commodity by oaths.","Amali al-Saduq, p. 390, no. 6; Mizan ul Hikmah, page No. 198"
Akhlaq,471,Hazrat Muhammad Mustafa [s],2,"All that you see with your own eye and that your heart finds pleasing, make it for Allah, for this is the trade of the Hereafter. Allah says, ""What is with you depletes, while what is with Allah is eternal"".","Bihar al-Anwar, v. 77, p. 106, no. 1; Mizan ul Hikmah, page No. 198"
Akhlaq,471,Hazrat Muhammad Mustafa [s],2,"The merchant of this world risks his money and and his soul, while the merchant of the Hereafter is a profiting winner: his first profit is his soul and then the eternal Paradise.","Tanbih al-Khawatir, v. 2, p. 120; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,"There is no [goods for] trade like good deeds, and no profit like the [divine] reward.","Bihar al-Anwar, v. 69, p. 409, no. 122; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,"The most profiting, among people, is the one who buys the Hereafter at the expense of this world.","Ghurar al-Hikam, no. 3076; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,"Whoever sells himself for [a price] less than Paradise, his ordeal is indeed severe.","Ghurar al-Hikam, no. 3474; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,Whoever takes the obedience of Allah as a commodity will see profits without even trading.,"Ghurar al-Hikam, no. 8864; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Musa [a],11,"It is narrated in Fiqh al-Ridha (AS): 'When you are engaged in your trade and prayer time arrives, let not your trading divert you from it; for Allah described a certain people and praised them, saying, ""Men whom neither trade nor sale can divert "" These people used to trade, but when prayer time arrived they would leave their trade and stand for their prayer. They deserved more reward than non-traders who prayed.'","Bihar al-Anwar, v. 69, p. 409, no. 122; Mizan ul Hikmah, page No. 199"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,Whoever seeks to eat by sacrificing his religion will only have from his religion as much as he eats.,"Tuhaf al-`Uqoul, no. 223; Mizan ul Hikmah, page No. 200"
Akhlaq,471,Imam Ali ibn Abu Talib [a],3,Whoever seeks this world through the work of the Hereafter will have his goal set at a greater distance.,"Ghurar al-Hikam, no. 8901; Mizan ul Hikmah, page No. 200"
Akhlaq,59,Imam Ali ibn Abu Talib [a],3,"Performing common acts of courtesy, bringing solace to a grief-stricken person, and being hospitable to guests is the instrument of leadership.","Ghurar al-Hikam, no. 6585; Mizan ul Hikmah, page No. 200"
Akhlaq,59,Imam Ali ibn Abu Talib [a],3,Acts of courtesy are treasures for eternity.,"Ghurar al-Hikam, no. 980; Mizan ul Hikmah, page No. 200"
Aqaed,284,Imam Ali ibn Abu Talib [a],3,The harm of poverty is more praiseworthy than the exuberance of wealth,"Ghurar al-Hikam, no. 5904; Mizan ul Hikmah, page No. 705"
Akhlaq,219,Hazrat Muhammad Mustafa [s],2,The loser is the one who is negligent of reforming his Hereafter.,"Tanbih al-Khawatir, v. 2, p. 118; Mizan ul Hikmah, page No. 572"
Akhlaq,59,Imam Husayn ibn Ali [a],6,"Know that acts of courtesy earn praiseworthy results, and end in rewardable gains. If you were to see acts of courtesy personified as a man, you would perceive him to be good and handsome, pleasing for people to behold and transcending all the worlds. And if you were to see acts of vileness personified, you would perceive an ugly, revolting, disfigured man, whom the hearts would be averse to and whom the eyes would turn away from in disgust","Mustadrak al-Wasa`il, v. 12, p. 343, no. 14242; Mizan ul Hikmah, page No. 200"
Akhlaq,43,Imam Jafar ibn Muhammad [a],9,"""One who goes to meet a Muslim brother, the Almighty Allah will call out to him, 'O one who is going for visiting! You have become pure and your reward is pure Paradise.""","Sawab al-A`amal, Page 238"
Akhlaq,175,Hazrat Muhammad Mustafa [s],2,"Imam Ja'far Sadiq (a.s.) narrates from his predecessors that the Holy Prophet (s.a.w.s.) said,""One who builds a new house, slaughters a healthy animal, distributes its meat among the poor and recites the following supplication: Allaahummad h'ar a'nnee maradatal jinni wash shayaat'eeni wa baarik lee fee binaaee will get whatever he wishes.""","Sawab al-A`amal, Page 239"
Akhlaq,143,Hazrat Muhammad Mustafa [s],2,"Imam Ja'far Sadiq (a.s.) narrates from his predecessors, who narrate from Amirul Momineen (a.s.), who narrates that the Holy Prophet (s.a.w.s.) said, ""Allah showers mercy on the father who helps his son in doing good. He showers mercy on a person who helps his neighbor in doing good. One who helps his friend in doing good Allah showers mercy on the former. Similarly one who helps his companion in doing good, Allah showers mercy on the former too. Also one who helps his master in doing good, Allah showers mercy on that person.""","Sawab al-A`amal, Page 239"
Akhlaq,239,Imam Jafar ibn Muhammad [a],9,"""Moderation is best liked by Allah and He does not like extravagance even though it be equal to a few seeds of dates and a little leftover water.""","Sawab al-A`amal, Page 239"
Akhlaq,472,Hazrat Muhammad Mustafa [s],2,"Imam Ja'far Sadiq (a.s.) narrates from his predecessors, who narrate from Amirul Momineen (a.s.), who narrates that the Holy Prophet (s.a.w.s.) said, ""One who goes to a journey and recites the verse: Wa lammaa tawajjaha tilqaa-a madyana  till Allaahu a'laa maa naqoolu wakeel [Surah Qasas 28:22-28] Allah will protect him from every wild animal, thief, oppressor and poisonous animals till he returns home. This deed keeps poverty and Satan away. Once Adam (a.s.) became seriously ill and began to fear. He complained about it to Jibraeel (a.s.) who told him, 'Take a branch of a bitter almond and keep it on your chest'. He did so and was relieved from the fear by Allah. One who wants that the distance becomes short for him while traveling should carry a stick of bitter almond.""","Sawab al-A`amal, Page 239/240"
Akhlaq,472,Imam Jafar ibn Muhammad [a],9,"""I guarantee that one who leaves the house wearing a turban will return safe and sound to his family.""","Sawab al-A`amal, Page 240"
Wilayat of Ahlul Bayt (a.s.),220,Imam Jafar ibn Muhammad [a],9,"""The sins of the lovers of Ahle Bayt (a.s.) are destroyed in the same way as dry leaves of a tree fall off due to wind.""","Sawab al-A`amal, Page 241"
Akhlaq,167,Imam Jafar ibn Muhammad [a],9,"""One who fulfils a desire of a Muslim brother, Allah calls out to the former, 'Your reward is with Me and I won't be satisfied unless I send you to Paradise.""","Sawab al-A`amal, Page 241"
Akhlaq,43,Imam Jafar ibn Muhammad [a],9,"""One who is not aware of the status of Allah is not aware of the status of the Holy Prophet (s.a.w.s.) also. And one who is not aware of the status of the Holy Prophet (s.a.w.s.) is not aware of the status of a believer also. If someone sees a believing brother and shakes hands with him, sins are wiped off from their faces like dry leaves fall off a tree due to wind, till they (the believers) separate from one another.""","Sawab al-A`amal, Page 241"
Akhlaq,41,Imam Jafar ibn Muhammad [a],9,"""O Abu Ishaq! When Allah grants a bounty to His servant and he recognizes it with his heart and he praises and glorifies Allah openly, Allah will grant him a better bounty as soon as this bounty gets finished.""","Sawab al-A`amal, Page 241/242"
Akhlaq,215,Imam Jafar ibn Muhammad [a],9,"""When a person reaches the age of forty, Allah keeps him safe from three diseases like insanity, leprosy and white spots. When he reaches the age of fifty, Allah curtails his accounting. When he reaches the age of sixty, Allah makes him return to Himself. When he reaches the age of seventy, the people of heavens start loving him. When he reaches the age of eighty, Allah orders that his good deeds be written down and sins not be written. When he reaches the age of ninety, Allah, the Mighty and Sublime forgives his past and present sins and writes him as a prisoner of Allah on His earth.""","Sawab al-A`amal, Page 242"
Akhlaq,215,Imam Jafar ibn Muhammad [a],9,"""Surely Allah honors a person aged seventy and grants modesty to a person aged seventy.""","Sawab al-A`amal, Page 242"
Akhlaq,215,Imam Jafar ibn Muhammad [a],9,"""Allah feels ashamed to punish a person aged eighty. An elderly person will be brought on the Day of Judgment and his scroll of deeds will be handed over to him. People will see nothing in it except unpleasant things. He will say, 'O Lord! Will you throw me also into Hell?' Allah will reply, 'O elderly! You used to offer Salaat in the world for. I feel ashamed to throw you in Hell', and he will be ordered to be taken to Paradise.""","Sawab al-A`amal, Page 242"
Akhlaq,315,Hazrat Muhammad Mustafa [s],2,"""One who knows the excellence of an elderly person and honors him, Allah, the Mighty and Sublime will grant him salvation from fear on the Day of Judgment."" And he said, ""Respecting an elderly believer is a way of showing respect to Allah, the Mighty and Sublime.""","Sawab al-A`amal, Page 243"
Akhlaq,198,Hazrat Muhammad Mustafa [s],2,"Imam Ja'far Sadiq (a.s.) narrates from his predecessors that the Holy Prophet (s.a.w.s.) said that Jibraeel (a.s.) told him, ""O Muhammad (s.a.w.s.)! One who from your Ummah participates in a battle in the way of Allah, each and every drop of rain falling from the sky will bear witness on the Day of Judgment to the trouble he had to take.""","Sawab al-A`amal, Page 243"
Akhlaq,198,Hazrat Muhammad Mustafa [s],2,"""One of the doors of Paradise is called 'the door of soldiers'. All the people will have to wait while the soldiers will enter through this door with swords hanging from their necks. Angels will be congratulating them. Those who keep away from Jihad in the world, Allah will give them disgrace and poverty in this world and make them wear the dress of destruction in the hereafter. Surely the Almighty Allah has kept the greatness of my Ummah in the hooves of horses and points of the lances.""","Sawab al-A`amal, Page 243"
Akhlaq,198,Hazrat Muhammad Mustafa [s],2,"""One who takes a letter of a warrior to its destination, will be like one who has freed a slave and will get the reward of participating in that Jihad.""","Sawab al-A`amal, Page 244"
Akhlaq,198,Imam Jafar ibn Muhammad [a],9,"Imam Ja'far Sadiq (a.s.) narrates from his father that the Holy Prophet (s.a.w.s.) said, ""The horses of warriors are from Paradise.""","Sawab al-A`amal, Page 244"
Akhlaq,198,Imam Jafar ibn Muhammad [a],9,"Imam Ja'far Sadiq (a.s.) narrates from his predecessors that the Holy Prophet (s.a.w.s.) said, ""All the good lies in the sword and its shade. Nothing except sword can improve people. Sword is the key of Paradise and Hell.""","Sawab al-A`amal, Page 244"
Akhlaq,21,Imam Ali ibn Musa [a],11,"""One who looks after an 'Ateeq horse' his three sins will be forgiven daily. He will be given twenty one rewards. One who looks after a 'Hajin horse' his two sins will be wiped off daily and he will be given seven rewards. One who keeps a Birzaun horse for his use and for protection against enemy, a sin will be wiped off daily for him and he will be granted six rewards.","Sawab al-A`amal, Page 244"
Akhlaq,21,Imam Jafar ibn Muhammad [a],9,"Imam Ja'far Sadiq (a.s.) narrates that the Holy Prophet (s.a.w.s.) said, ""The reward till the Day of Judgment is tied to the forehead of a horse.""","Sawab al-A`amal, Page 244"
Akhlaq,21,Imam Jafar ibn Muhammad [a],9,"""If you buy a domestic animal you will benefit from it and its sustenance is with Allah.""","Sawab al-A`amal, Page 244"
Akhlaq,21,Imam Musa Ibn Jafar (Al-Kadhim) [a],10,"""One who domesticates a horse having white forehead or a part white for the sake of Allah, his house will not have poverty as long as the horse is present in it. He will not face any difficulty as long as this horse is with him."" It is also narrated that Imam Musa Kazim (a.s.) said, ""One who keeps a horse to scare or destroy an enemy, gets help as long as the horse is with him and his house will not have poverty.""","Sawab al-A`amal, Page 244/245"
Akhlaq,21,Imam Muhammad ibn Ali [a],8,"""One who sees a horse having a part of its body white while coming out of his or someone's house, he will have lots of happiness on that day. If he is going for some work and sees such a horse on his way, Allah will accomplish that task and fulfill his desire.""","Sawab al-A`amal, Page 245"
Akhlaq,21,Imam Musa Ibn Jafar (Al-Kadhim) [a],10,"Imam Musa Kazim (a.s.) narrates that the Holy Prophet (s.a.w.s.) said,""One who says Bismillaah before mounting an animal, an angel sits behind that person and protects him till he gets down from that animal. However if he does not say Bismillaah, the Satan sits behind him and asks him to sing. If he says that he does know how to sing he asks him to make a wish. Now the person continuously goes on wishing for something or the other till he gets down. One who recites: Bismillaahi wa laa h'aula wa laa quwwata illaa billaahil h'amdu lillaahilladhee hadaanaa lihaadhaa wa sub-h'aanalladhee sakhkhara lanaa haadhaa wa maa kunnaa lahu muqrineen, he and his mount reach the destination safely.""","Sawab al-A`amal, Page 245"
