ID,Type,ParaNo,ParaFormat,mqar,mqur,status,TypeNo
465,5,,1, ,ابن ابی الحدید نے معد ابن فخار سے نقل کیا ہے کہ: ایک رات شیخ مفید نے خواب دیکھا کہ: جناب فاطمہ زہرا سلام اللہ علیہا (امام)حسنؑ اور (امام)حسینؑ کے ہمراہ مسجد کرخ میں تشریف لائیں اوران سے خطاب کرکے فرمایا کہ: ”اے شیخ! میرے اِن بچوں کو علم فقہ و دین پڑھاؤ“۔ شیخ جب خواب سے بیدار ہوئے توحیرت و استعجاب نے گھیر لیا اور ذہن خواب کی تعبیر میں اُلجھ کر رہ گیا۔ اِسی عالم میں صبح ہوئی تو دیکھا کہ فاطمہ بنت الحسین کنیزوں کے جھرمٹ میں تشریف لا رہی ہیں اور ان کے دونوں بیٹے سیّد مرتضیٰ اور سیّد رضی ان کے ہمراہ ہیں۔ شیخ انہیں دیکھ کر تعظیم کیلئے کھڑے ہو گئے۔ جب وہ قریب آئیں تو فرمایا: اے شیخ! میں ان بچوں کو آپ کےسپرد کرنے آئی ہوں، آپ انہیں علم دین پڑھائیں۔ یہ سُن کر رات کا منظر ان کی نظروں میں پھرنے لگا، مجسم تعبیر نگاہوں کےسامنے آگئی، آنکھوں میں آنسو بھر آئے اور ان سے رات کا خواب بیان کیا جسے سُن کر سب دم بخود ہو کر رہ گئے۔ شیخ نے اسی دن سے انہیں اپنی توجہ کا مرکز بنا لیا اور انہوں نے بھی اپنی صلاحیتوں کو بروئے کار لا کر علم و فضل میں وہ بلند مقام حاصل کیا جس کی رفعت اپنوں ہی کو نظر نہ آتی تھی، بلکہ دوسرے بھی نظریں اُٹھا کر دیکھتے رہ جاتے تھے۔,,0
466,5,,1, ,سیّد علیہ الرحمہ علم و فضیلت میں یگانہ روزگار ہونے کےساتھ ایک بہترین انشاء پرداز اور بلند پایہ سخن طراز بھی تھے۔ چنانچہ ابو حکیم خبری نے آپ کے جواہر پاروں کو چار ضخیم جلدوں میں جمع کیا ہے، جو شوکتِ الفاظ، سلاستِ بیان، حُسنِ ترکیب اور بلندیٔ اسلوب میں اپنا جواب نہیں رکھتے اور پرکھنے والوں کی یہ رائے ہے کہ انہوں نے لوحِ ادب پر جو بیش بہا موتی ٹانکے ہیں، ا ن کے سامنے کلام عرب کی چمک دمک ماند پڑ گئی اور بلاشبہ یہ کہا جا سکتا ہے کہ قریش بھر میں ان سے بہتر کوئی ادیب و سخن راں پیدا نہیں ہوا۔ لیکن سیّد علیہ الرحمہ نے کبھی اسے اپنے لئے وجہ نازش و سرمایہ افتخار نہیں سمجھا اور نہ ان کے دوسرے کمالات و خصوصیات کو دیکھتے ہوئے ان کی طبع موزوں کی روانیوں کو اتنی اہمیت دی جا سکتی ہے کہ شعر و سخن کو ان کیلئے وجہ فضیلت سمجھ لیا جائے۔ البتہ انہوں نے اپنے مخصوص طرزِ نگارش میں جو علمی و تحقیقی نقش آرائیاں کی ہیں ان کی افادیت و معنویت کا پایہ اتنا بلند ہے کہ انہیں سیّد کی بلندیٔ نظر کا معیار ٹھہرایا جا سکتا ہے اور ا ن کی تفسیر کے متعلق تو ابنِ خلکان کا یہ قول نقل کیا گیا ہے کہ: ½”یَتَعَذَّرُ وُجُوْدُ مِثْلِہٖ“¼: ”اس کی مثل پیش کرنا دشوار ہے“۔,,0
467,5,,1, ,انہوں نے اپنی مختصر سی عمر میں جو علمی و ادبی نقوش اُبھارے ہیں وہ علم و ادب کا بہترین سرمایہ ہیں۔ چنانچہ ان کی چند نمایاں تصنیفات یہ ہیں:,,0
468,5,,1, ,حقائق التاویل,,0
469,5,,1, ,تلخیص البیان عن مجاز القرآن,,0
470,5,,1, ,مجازات الآثارالنبویۃ,,0
471,5,,1, ,خصائص الائمہ,,0
472,5,,1, ,حاشیۃ خلاف الفقہاء,,0
473,5,,1, ,حاشیۃ ایضاح، وغیرہ۔,,0
474,5,,1, ,مگر ان تمام تصنیفات میں آپ کی تالیف کردہ کتاب ”نہج البلاغہ“ کا پایہ بلند ہے کہ جس میں امیرالمومنین (ع) کے خطبات و توقیعات اور حکم و نصائح کےانمول موتیوں کو ایک رشتہ میں پرو دیا ہے۔,,0
475,5,,1, ,سیّد ممدوح کے علمی خدوخال کو ان کی حمیت و خودداری اور عالی ظرفی و بلند نظری نے اور بھی نکھار دیا تھا۔ انہوں نے زندگی بھر بنی بویہ کے انتہائی اصرار کے باوجود ان کا کوئی صلہ و جائزہ قبول نہیں کیا اور نہ کسی کے زیر بار احسان ہو کر اپنی آن میں فرق اور نفس میں جھکاؤ آنے دیا۔ چنانچہ ایک مرتبہ آپ کے ہاں فرزند کی ولادت ہوئی تو اس زمانہ کے رسم و رواج کے مطابق ابوغالب فخرالملک وزیر بہاؤ الدولہ نے ایک ہزار دینار بھجوائے اور طبیعت شناس و مزاج آشنا ہونے کی وجہ سے یہ کہلوا بھیجا کہ یہ دایہ کیلئے بھیجے جا رہے ہیں۔ مگر آپ نے وہ دینار واپس کر دئیے اور یہ جواب دیا کہ: ہمارے ہاں کا دستور نہیں کہ غیر عورتیں ہمارے حالات پر مطلع ہوں، اس لئے دوسری عورتوں سے یہ خدمت متعلق نہیں کی جایا کرتی، بلکہ ہمارے گھر کی بڑی بوڑھیاں خود ہی اسے سر انجام دے لیا کرتی ہیں اور وہ اس کیلئے کسی ہدیہ و اُجرت کو قبول کرنے کیلئے آمادہ نہیں ہو سکتیں۔,,0
476,5,,1, ,اسی عزتِ نفس و احساسِ رفعت نے انہیں سہارا دے کر جوانی ہی میں وقار و عظمت کی اس بلندی پر پہنچا دیا تھا کہ جو عمر طویل کی کار گزاریوں کی آخری منزل ہو سکتی ہے۔ ابھی ۲۱ سال کی عمر تھی کہ آل ابی طالب کی نقابت اور حجاج کی امارت کے منصب پر فائز ہوئے۔ اس زمانہ میں یہ دونوں منصب بہت بلند سمجھے جاتے تھے۔ خصوصاً نقابت کا عہدہ تو اتنا ارفع و اعلیٰ تھا کہ نقیب کو حدود کے اجراء، اُمور شرعیہ کے نفاذ، باہمی تنازعات کے تصفیہ اور اس قبیل کے تمام اختیارات حاصل ہوتے تھے اور اس کے فرائض میں یہ بھی داخل ہوتا تھا کہ وہ سادات کے نسب کی حفاظت اور ان کے اخلاق و اطوار کی نگہداشت کرے اور آخر میں تو ان کی نقابت کا دائرہ اتنا ہمہ گیر و وسیع ہو گیا تھا کہ مملکت کا کوئی شہر اس سے مستثنیٰ نہ تھا اور ”نقیب النقباء“ کے لقب سے یاد کئے جانے لگے تھے۔ مگر عمر کی ابھی سینتالیس (۴۷)منزلیں ہی طےکرنے پائے تھے کہ(۴۰۶ہجری میں) نقیب موت نےان کے دروازے پر دستک دی اور یہ وجود گرامی ہمیشہ کیلئے آنکھوں سے روپوش ہو گیا۔,,0
477,5,,6, ,½لِلّٰهِ عُمْرُكَ مِنْ قَصِيْرٍ طَاهِرٍوَ لَرُبَّ عُمْرٌ طَالَ بِالْاَدْنَاسِ¼,,0
478,5,,8, ,”تمہاری چھوٹی مگر پاک و پاکیزہ عمر کی خوبیوں کا کیا کہنا! اور بہت سی عمریں تو گندگیوں کے ساتھ بڑھ جایا کرتی ہیں“۔,,0
479,5,,1, ,ان کے بڑے بھائی علم الہدیٰ سیّد مرتضیٰ نے جس وقت یہ روح فرسا منظر دیکھا تو تاب و توانائی نے ان کا ساتھ چھوڑ دیا اور درد و غم کی شدّت سے بے قرار ہو کر گھر سے نکل کھڑے ہوئے اور اپنے جدّ امام موسیٰ کاظم (ع) کے روضۂ اطہر پر آ کر بیٹھ گئے۔ چنانچہ نماز جنازہ ابو غالب فخر الملک نے پڑھائی جس میں تمام اعیان و اشراف اور علماء و قضاۃ نے شرکت کی۔ اس کے بعد علم الہدیٰ کی خدمت میں حاضر ہوئے اور بڑی مشکلوں سے انہیں واپس لے جانے میں کامیاب ہوئے۔ ان کا مرثیہ ان کے قلبی تاثرات کا آئینہ دار ہے جس کا ایک شعر اُوپر درج کیا گیا ہے۔,,0
480,5,,1, ,٭٭٭٭٭,,0
524,6,,1, ,جہاں رگ و پے میں شجاعت کا خون دوڑ رہا ہو اور سینہ میں غیض و غضب کی چنگاریاں بھڑک رہی ہوں وہاں ولولۂ انتقام کو دبا کر عفو و بخشش کا طرزِ عمل اختیار کرنا اور طاقت و اختیار کے ہوتے ہوئے در گزر سے کام لینا بڑی کٹھن آزمائش ہے۔ مگر ایسے ہی موقعوں پر آپؑ کی سیرت کے جوہر نکھرا کرتے تھے اور دامن عفو کی پہنائیوں میں خون کے پیاسوں تک کیلئے گنجائش نکل آیا کرتی تھی۔ چنانچہ جنگِ جمل کے خاتمہ پر آپؑ نے ایک اعلانِ عام فرمایا کہ کسی پیٹھ پھرانے والے، ہتھیار ڈال دینے والے اور ہمارے دامن میں پناہ لینے والے پر ہاتھ نہ اٹھایا جائے اور مروان بن حکم اور عبد اللہ بن زبیر ایسے دشمنوں کو بغیر انتقام و سرزنش کے چھوڑ دیا اور اُمّ المومنین کے ساتھ جو حسنِ سلوک کیا وہ آپؑ کی شرافت نفس اور بلندیٔ کردار کا بے نظیر نمونہ ہے کہ باوجود عناد و دشمنی کے کھلم کھلا مظاہروں کے آپؑ نے اُ ن کے شایانِ شان انتظامات کے ساتھ انہیں محمد ابن ابی بکر کے ہمراہ مدینہ روانہ کر دیا۔,,0
525,6,,1, ,انسان اپنی ذاتی رنجشوں کو اصولی اختلاف کا لباس پہنا کر نہ صرف دوسروں کو فریب دیا کرتا ہے، بلکہ خود اپنے نفس کو بھی دھوکے میں رکھنے کی کوشش کیا کرتا ہے اور ایسے حالات میں ایسی نازک صورتیں بھی آ جاتی ہیں کہ انسان ذاتی اور اصولی رنجش میں امتیاز کر کے ایک کو دوسرے سے الگ نہیں کر سکتا اور بآسانی ایک کو دوسرے میں سمو کر یہ سمجھ لیتا ہے کہ اُس نے حکم الٰہی کا امتثال کیا ہے اور ہوتا یہ ہے کہ اس کے ساتھ ساتھ اپنے انتقامی جذبے کو بھی فرو کر لیا کرتا ہے۔ مگر امیر المومنین ؈ کی حد شناس نظریں نہ کبھی فریب کھاتی تھیں اور نہ جان بوجھ کر اپنے کو فریب دیتی تھیں۔ چنانچہ ایک موقعہ پر جب دشمن کو پچھاڑ کر اُس کے سینے پر سوار ہوئے تو اس نے آپؑ کے چہرے پر تھوک دیا۔ بشری تقاضا تو یہ تھا کہ اشتعال بڑھ جاتا، ہاتھ کی حرکت تیز ہو جاتی، مگر مشتعل ہونے کی بجائے اُس کے سینہ سے اُتر آئے کہ کہیں اس عمل میں خواہش نفس کی آمیزش نہ ہو جائے۔ جب غصہ فرو ہو گیا تو اُسے قتل کیا۔,,0
526,6,,1, ,جنگ و پیکار اور زہد و ورع میں بھی کوئی مناسبت نظر نہیں آتی، کیونکہ ایک سے ہمت و دلیری کا مظاہرہ ہوتا ہے اور ایک سے عجز و فروماندگی ٹپکتی ہے۔ مگر آپؑ ان دونوں صفتوں کے اجتماع کا نادر نمونہ تھے کہ وقفِ دُعا رہنے والے ہاتھوں کو مشغولِ کارزار بھی رکھتے تھے اور گوشۂ اعتکاف میں بیٹھنے کے ساتھ میدانِ جنگ کا بھی طواف کرتے تھے۔ چنانچہ لیلۃ الہریر کا وہ منظر تو انسانی عقلوں کو حیرت و استعجاب میں ڈال دیتا ہے کہ جب آپؑ نے گرد و پیش سے آنکھیں بند کر کے خونی ہنگاموں میں مصلّٰی بچھا دیا تھا اور سکونِ خاطر و اطمینانِ قلب سے نماز میں مشغول ہو گئے تھے اور تیر تھے کہ کبھی آپؑ کے سر کے اوپر سے اور کبھی دائیں سمت سے اور کبھی بائیں جانب سے سنسناتے ہوئے گزر رہے تھے، مگر آپؑ بغیر کسی خوف و ہراس کے ذکرِ خدا میں محو رہے اور جب فارغ ہوئے تو ہاتھ تلوار کے قبضہ پر رکھا اور پھر جس قیامت کا رَن پڑا ہے تاریخ اس کی مثال پیش نہیں کر سکتی۔ عالم یہ تھا کہ ہر طرف ایسی چیخ و پکار اور بھگدڑ مچی ہوئی تھی کہ کان پڑی آواز نہ سنائی دیتی تھی۔ البتہ لحظہ بہ لحظہ آپؑ کی صدائے تکبیر فضا میں بلند ہو کر کانوں میں گونج اُٹھتی تھی اور ہر تکبیر ایک دشمن کیلئے پیغامِ اَجل لیکر آتی تھی۔ گننے والوں نے اِن تکبیروں کو شمار کیا تو ان کی تعداد پانچ سو تیئیس (۵۲۳) تھی۔,,0
527,6,,1, ,نبرد آزمائی و صَف آرائی کے مشغلوں کے ساتھ علم و عرفان کا ذوق جمع نہیں ہوا کرتا، مگر آپؑ رزم آرائیوں کے ساتھ علم و معارف کی محفلیں بھی آراستہ کرتے تھے اور خون کی ندیاں بہانے کے ساتھ حقائق و معارف کے سر چشموں سے کشت زارِ اسلام کی آبیاری بھی فرماتے تھے۔,,0
528,6,,1, ,جہاں علمی کمال ہو وہاں عمل سے تہی دامنی نہ سہی مگر عملی کوتاہیوں میں تو کوئی شبہ نہیں کیا جا سکتا، لیکن آپؑ کے قدم، علم و عمل کے میدان میں یکساں اٹھتے تھے۔ جیسا کہ امام شافعی کے قول میں اشارہ ہو چکا ہے۔,,0
529,6,,1,  ,یونہی قول و عمل کی ہمنوائی کی مثالیں بھی کم ملتی ہیں، مگر آپؑ کا عمل پہلے ہوتا تھا اور قول بعد میں۔ جیسا کہ خود فرماتے ہیں:,,0
530,6,,3, ,½اَيُّهَا النَّاسُ! اِنِّیْ وَ اللّٰهِ! مَاۤ اَحُثُّكُمْ عَلٰى طَاعَةٍ اِلَّا وَ اَسْبِقُكُمْ اِلَيْهَا وَ لَاۤ اَنْهَاكُمْ عَنْ مَّعْصِيَةٍ اِلَّا وَ اَتَنَاهٰى قَبْلَكُمْ عَنْهَا۔¼,,0
531,6,,4, ,اے لوگو! بخدا! میں تمہیں کسی عمل کی دعوت نہیں دیتا مگر یہ کہ تم سے پہلے اس کی طرف بڑھتا ہوں اور کسی چیز سے تمہیں نہیں روکتا مگر یہ کہ پہلے اس سے اپنا دامن بچاتا ہوں۔ (نہج البلاغہ، خطبہ نمبر۱۷۳),,0
532,6,,1, ,جہاں کسی زاہد و متورع انسان کا تصور ہوا وہاں ایک شکنوں بھرا چہرہ نظروں کے سامنے آ جاتا ہے، کیونکہ پرہیزگارانہ زندگی کیلئے خشک مزاجی و ترش روئی ایسا لازمی جزو بن کر رہ گئی ہے کہ کسی پرہیزگار و پارسا کے ہونٹوں کیلئے مسکراہٹ کا تصور بھی جرم سمجھا جانے لگا ہے۔ مگر آپؑ کمالِ تقویٰ و پرہیزگاری کے باوجود ہمیشہ اس طرح دکھائی دیئے کہ شگفتہ مزاجی و خندہ روئی آپؑ کے خد و خال سے جھلکتی اور مسکراہٹ لبوں پر کھیلتی تھی اور کبھی خشک زاہدوں کی طرح تیوری پر بَل اور جبیں پر شکن نہ آنے پاتی تھی۔ یہاں تک کہ جب دنیا والوں کو آپؑ میں کوئی عیب نظر نہ آیا تو اسی طبیعت کی لطافت کو عیب کی صورت میں پیش کیا جانے لگا اور درشت طبعی و تند خوئی کو حُسن سمجھ لیا گیا۔,,0
