ID,Type,TypeNo,ParaNo,ParaFormat,hawashiflag,hawashi,status
2459,5,4,22.0,1,,نبرد آزمائی و صَف آرائی کے مشغلوں کے ساتھ علم و عرفان کا ذوق جمع نہیں ہوا کرتا، مگر آپؑ رزم آرائیوں کے ساتھ علم و معارف کی محفلیں بھی آراستہ کرتے تھے اور خون کی ندیاں بہانے کے ساتھ حقائق و معارف کے سر چشموں سے کشت زارِ اسلام کی آبیاری بھی فرماتے تھے۔,
2460,5,4,23.0,1,,جہاں علمی کمال ہو وہاں عمل سے تہی دامنی نہ سہی مگر عملی کوتاہیوں میں تو کوئی شبہ نہیں کیا جا سکتا، لیکن آپؑ کے قدم، علم و عمل کے میدان میں یکساں اٹھتے تھے۔ جیسا کہ امام شافعی کے قول میں اشارہ ہو چکا ہے۔,
2461,5,4,24.0,1,,یونہی قول و عمل کی ہمنوائی کی مثالیں بھی کم ملتی ہیں، مگر آپؑ کا عمل پہلے ہوتا تھا اور قول بعد میں۔ جیسا کہ خود فرماتے ہیں:,
2462,5,4,25.0,3,,½اَيُّهَا النَّاسُ! اِنِّیْ وَ اللّٰهِ! مَاۤ اَحُثُّكُمْ عَلٰى طَاعَةٍ اِلَّا وَ اَسْبِقُكُمْ اِلَيْهَا وَ لَاۤ اَنْهَاكُمْ عَنْ مَّعْصِيَةٍ اِلَّا وَ اَتَنَاهٰى قَبْلَكُمْ عَنْهَا۔¼,
2463,5,4,26.0,4,,اے لوگو! بخدا! میں تمہیں کسی عمل کی دعوت نہیں دیتا مگر یہ کہ تم سے پہلے اس کی طرف بڑھتا ہوں اور کسی چیز سے تمہیں نہیں روکتا مگر یہ کہ پہلے اس سے اپنا دامن بچاتا ہوں۔ (نہج البلاغہ، خطبہ نمبر۱۷۳),
2464,5,4,27.0,1,,جہاں کسی زاہد و متورع انسان کا تصور ہوا وہاں ایک شکنوں بھرا چہرہ نظروں کے سامنے آ جاتا ہے، کیونکہ پرہیزگارانہ زندگی کیلئے خشک مزاجی و ترش روئی ایسا لازمی جزو بن کر رہ گئی ہے کہ کسی پرہیزگار و پارسا کے ہونٹوں کیلئے مسکراہٹ کا تصور بھی جرم سمجھا جانے لگا ہے۔ مگر آپؑ کمالِ تقویٰ و پرہیزگاری کے باوجود ہمیشہ اس طرح دکھائی دیئے کہ شگفتہ مزاجی و خندہ روئی آپؑ کے خد و خال سے جھلکتی اور مسکراہٹ لبوں پر کھیلتی تھی اور کبھی خشک زاہدوں کی طرح تیوری پر بَل اور جبیں پر شکن نہ آنے پاتی تھی۔ یہاں تک کہ جب دنیا والوں کو آپؑ میں کوئی عیب نظر نہ آیا تو اسی طبیعت کی لطافت کو عیب کی صورت میں پیش کیا جانے لگا اور درشت طبعی و تند خوئی کو حُسن سمجھ لیا گیا۔,
2465,5,4,28.0,1,,اگر انسان میں زندہ دلی و خوش طبعی کی جھلک ہو تو اس کا رُعب و دبدبہ دلوں سے اُٹھ جایا کرتا ہے، مگر حضرتؑ کے بشاش چہرے پر جلال و تمکنت کا یہ عالم تھا کہ نگاہیں ان کے سامنے اٹھ نہ سکتی تھیں۔ چنانچہ ایک دفعہ معاویہ نے طنزاً یہ کہا کہ: ’’خدا ابو الحسنؑ پر رحم کرے، وہ ایک خوش مذاق آدمی تھے‘‘ تو قیس ابن سعد نے کہا کہ:,
2466,5,4,29.0,3,,½اَمَا وَ اللّٰهِ! لَقَدْ كَانَ مَعَ تِلْكَ الْفُكَاهَةِ وَ الطَّلَاقَةِ اَهْيَبَ مِنْ ذِیْ لَبْدَتَيْنِ قَدْ مَسَّهُ الطُّوٰى، تِلْكَ هَيْبَةُ التَّقْوٰى لَيْسَ كَمَا يَهَابُكَ طَغَامُ اَهْلِ الشَّامِ۔¼,
2467,5,4,30.0,4,,خدا کی قسم! وہ اس خوش مذاقی اور خندہ روئی کے باوجود بھوکے شیر سے بھی زیادہ پُر ہیبت تھے اور یہ ان کے تقویٰ کا رعب تھا، نہ ویسا جیسا شام کے چند اوباش تمہارا رُعب مانتے ہیں۔ (شرح ابن بی الحدید، ج۱، ص۲۵),
2468,5,4,31.0,1,,جہاں سطوت و حکومت ہو وہاں حشم و خدم کے جھرمٹ، تزک و احتشام کے پہرے اور کر و فر کے ساز و سامان نظر آیا کرتے ہیں۔ مگر آپؑ کا دورِ فرماں روائی انتہائی سادگی کا نمونہ تھا اور اہلِ عالم کی نگاہوں نے ہمیشہ تاج سروری کی جگہ بوسیدہ عمامہ، حلۂ خسروی کے بجائے پیوند دار پیراہن اور مسند جہاں بانی کی جگہ فرشِ خاک ہی دیکھا۔ نہ آپؑ نے کبھی شان و شکوہ کو پسند کیا اور نہ ظاہری ٹھاٹھ باٹھ کی نمائش گوارا کی۔ چنانچہ ایک موقعہ پر گھوڑے پر سوار ہو کر گزر رہے تھے کہ حرب ابن شرحبیل گفتگو کرتا ہوا آپؑ کے ہمرکاب ہو لیا تو آپؑ نے اس سے فرمایا:,
2469,5,4,32.0,3,,½اِرْجِـعْ، فَاِنَّ مَشْیَ مِثْلِكَ مَعَ مِثْلِیْ فِتْنَةٌ لِّلْوَالِیْ وَ مَذَلَّةٌ لِّلْمُؤْمِنِ۔¼,
2470,5,4,33.0,4,,پلٹ جاؤ، کیونکہ تم ایسے شخص کا یوں میرے ساتھ پیادہ پا چلنا والی کیلئے فتنہ اور مومن کیلئے ذِلّت کا باعث ہے۔,
2471,5,4,34.0,1,,(نہج البلاغہ، حکمت ۳۲۲),
2472,5,4,35.0,1,,غرض یہ وہ جامع شخصیت تھی جس میں مختلف و متضاد صفات سمٹ کر جمع ہو گئے تھے اور تمام محاسن اخلاق اپنی پوری تابندگیوں کے ساتھ جلوہ گر تھے۔ گویا ان کی ایک زندگی کئی زندگیوں کا مجموعہ اور ہر زندگی صفتِ کمال کا وہ نادر مرقع تھی جس سے فضیلت کے بے داغ خد و خال اُبھر کر سامنے آتے تھے اور جس کے ہر کمال پر نظریں جم کر رہ جاتی تھیں۔,
2473,5,4,36.0,7,,ز فرق تا بقدم ہر کجا کہ می نگرم,
2474,5,4,37.0,7,e۲,کرشمہ دامنِ دل می کشد کہ جا اینجا است,
2476,5,4,39.0,10,۰,دیباچہ:,
2477,5,4,40.0,10,۱,سورۂ بقرہ، آیت ۲۳۔,
2478,5,4,41.0,10,۲,کشف الاسرار فی شرح الاستبصار، ج ۱، ص ۳۴۶۔,
2479,6,1,,1,,½بسم اللہ الرحمٰن الرحیم¼,
2480,6,1,,5,,پیش گفتار,
2481,6,1,,3,,½اَلْحَمْدُ لِلّٰہِ رَبِّ الْعَالَمِیْنَ وَ الصَّلٰوۃُ وَ السَّلَامُ عَلٰی سَیِّدِ الْاَنْبِیَآءِ وَ الْمُرْسَلِیْنَ وَ اٰلِہِ الطَّیِّبِیْنَ الطَّاهِرِیْنَ الْمَعْصُوْمِیْنَ. ¼,
2482,6,1,,4,,اللہ سبحانہ و تعالیٰ نے انسان کو خلق کیا اور اس کی ہدایت کیلئے جہاں معصوم راہنما معین کئے وہاں اپنی طرف سے لا ریب کتابیں بھی نازل فرمائیں۔ چنانچہ وہ الٰہی نمائندے قول و عمل سے اپنا فریضہ انجام دیتے رہے اور اللہ کی کتاب کی تشریح فرماتے رہے۔ اللہ سبحانہ نے جہاں ان ہادیانِ حق کی عظمت مختلف طریقوں سے بیان فرمائی وہاں قلم و کتاب کی قسمیں کھا کر تحریر کی اہمیت سے بھی مطلع فرمایا۔ اللہ کے ان نمائندوں کی گفتگو ’’حدیث‘‘ کے نام سے محفوظ ہوتی رہی اور ہدایت کا سر چشمہ قرار پاتی رہی۔,
2483,6,1,,1,,یہ سلسلہ یونہی چلتا رہا یہاں تک کہ حضرت محمد مصطفیٰ ﷺ پر نبوت ختم ہوئی اور آپؐ پر نازل ہونے والی کتاب پہلی تمام کتابوں کی ناسخ بن کر قیامت تک کی راہنمائی کی ضامن بنی۔ آپؐ نے اپنی زندگی کے آخری ایام میں جب دین کی تکمیل کا اعلان کیا تبھی اپنے بعد کے قیامت تک کے ہادیوں کو قرآن کریم کا ہم پلہ قرار دیا اور مشہور و متواتر حدیث ثقلین کے ذریعے اُمت کو ان کی عظمت سے آگاہ کیا اور ان سے تمسک اور وابستگی کو نجات و سعادت کا ضامن قرار دیا۔ چنانچہ آپ ﷺ فرمایا:,
2484,6,1,,3,,½اِنِّیْ تَارِكٌ فِيْكُمُ الثَّقَلَيْنِ مَاۤ اِنْ تَمَسَّكْتُمْ بِهِمَا لَنْ تَضِلُّوْا: كِتَابَ اللهِ وَ عِتْرَتِیْ اَهْلَ بَيْتِیْ، وَ اِنَّهُمَا لَنْ يَّفْتَرِقَا حَتّٰى يَرِدَا عَلَىَّ الْحَوْضِ.¼,
2485,6,1,,4,,تحقیق! میں تمہارے درمیان دو گرانقدر چیزیں چھوڑے جا رہا ہوں، جب تک تم ان سے متمسک رہے ہر گز گمراہ نہ ہو گے، وہ اللہ کی کتاب اور میری عترت، میرے اہل بیت علیہ السلام ہیں اور یہ ہر گز ایک دوسرے سے جدا نہ ہوں گے، یہاں تک کہ میرے پاس حوض(کوثر)تک جائیں گے۔ ©۱®,
2486,6,1,,1,,اسی کے ساتھ آپ ﷺ نے بے شمار مقامات اور مناسبات پر اپنے ارشادات جلیلہ کے ذریعے اپنے ابن عم حضرت امیر المومنین علی علیہ السلام کی قدسی شخصیت اور ان کی عظیم علمی منزلت کو بیان فرمایا۔ جیسا کہ آپ ﷺ کا ارشاد گرامی ہے:,
2487,6,1,,3,,½اَنَا مَدِينَةُ الْعِلْمِ وَعَلِیٌّ بَابُهَا، فَمَنْ اَرَادَ الْعِلْمَ فَلْيَاْتِهٖ مِنْ بَابِهٖ.¼,
2488,6,1,,4,,میں علم کا شہر اور علیؑ اس کا دراوزہ ہیں۔ پس جو علم کا ارادہ رکھتا ہے اسے اس دروازہ سے آنا ہو گا۔ ©۲®,
2489,6,1,,1,,اور اپنے بعد علی علیہ السلام کے قرآن مجید کے حقیقی ترجمان و مفسر ہونے پر اپنےاس فرمانِ ذیشان کے ذریعے مہر تصدیق ثبت فرمائی کہ:,
2490,6,1,,3,,½عَلِیٌّ مَّعَ الْقُرْاٰنِ وَ الْقُرْاٰنُ مَعَ عَلِیٍّ، لَا يَفْتَرِقَانِ حَتّٰى يَرِدَا عَلَیَّ الْحَوْضَ. ¼,
2491,6,1,,4,,علیؑ قرآن کے ساتھ ہے اور قرآن علیؑ کے ساتھ ہے۔ یہ جدا نہ ہوں گے،یہاں تک کہ میرے پاس حوض پر آ پہنچیں گے۔ ©۳®,
2492,6,1,,1,,پیغمبر اکرم ﷺ کے بعد اللہ کی کتاب کی تفسیر اور رسول اللہ ﷺ کی سیرت کی تشریح امیرالمومنین علیہ السلام نے بیان کی۔ امام علیہ السلام کبھی خطبوں اور کلام کی صورت میں ارشاد فرماتے رہے اور چاہنے والے اسے ہدایت کا خزانہ سمجھ کر جمع کرتے رہے، اور کبھی کتابت کی اہمیت کو مدنظر رکھتے ہوئے خود لکھواتے رہے اور یوں ہدایت کی راہ کو روشنی بخشتے رہے۔ اسی کے ساتھ خود آپؑ نے اپنے فرمان کے ذریعے ان ہدایت کے لازوال چشموں سے جناب حسنین شریفین علیہ السلام ، اپنے اہل و اصحاب اور محبان و موالیان کے ساتھ تمام عالم انسانیت کو فیضیاب ہونے کی تاکید فرمائی۔ چنانچہ ارشاد فرمایا:,
2493,6,1,,3,,½اُوْصِیْكُمَا وَ جَمِیْعَ وَلَدِیْ وَ اَهْلِیْ وَ مَنْ بَلَغَهٗ كِتَابِیْ... ¼,
2494,6,1,,4,,میں تم دونوں، اپنی تمام اولاد، اپنے کنبہ کو اور جن تک میری یہ تحریر پہنچے، سب کو وصیت کرتا ہوں۔ ©۴®,
2495,6,1,,1,,ابتدا میں امام علیہ السلام کے کلام کو اصبغ بن نباتہ جیسے آپؑ کے جلیل القدر اصحاب تحریرکرتے رہے اور ایک بہت بڑا سرمایہ اکٹھا ہو گیا۔ زمانہ کے گزرنے کے ساتھ ساتھ یہ سرمایہ بکھرتا رہا اور چوتھی صدی کے اواخر میں علامہ سیّد رضی کی کتاب ’’خصائص الائمہ‘‘ میں امام کے چند فرامین کو پڑھ کر لوگوں نے سیّد رضیؒ سے امیرالمومنین علیہ السلام کے فرامین کو الگ سے جمع کرنے کی خواہش کی تو سیّد نے ان کی درخوست کو قبول کرتے ہوئے ان فرامین کی جمع آوری کا آغاز کیا اور ۴۰۰ ہجری میں اس سے فارغ ہوئے اور اس مجموعہ کا نام ’’نہج البلاغہ‘‘ رکھا۔,
2496,6,1,,1,,نہج البلاغہ کو جو شہرت ملی وہ بعد از کتابِ خدا شاید ہی کسی کتاب کو ملی ہو۔اب اس بے پناہ شہرت کا سبب امام کا علم ہے، یا آپؑ کے کلام کی جامعیت، یا سیّد رضیؒ کا خلوص؟ تو یقیناً اگر کہا جائے کہ سب وجوہ شامل ہیں تو زیادہ مناسب ہو گا۔,
2497,6,1,,1,,سیّد رضیؒ نے اس کلام کے بارے کیا خوب جملہ فرمایا:,
2498,6,1,,3,,½لِاَنَّ كَلَامَهٗ ؑ الْكَلَامُ الَّذِیْ عَلَیْهِ مَسْحَةٌ مِّنَ الْعِلْمِ الْاِلٰهِیْ، وَ فِیْهِ عَبْقَةٌ مِّنَ الْكَلَامِ النَّبَوِیِّ. ¼,
